company,field,category,ye2024,ye2025_company,ye2025_auditor,production_2025,diff_pct,yoy_pct,rrr_company,rli_company,rrr_auditor,rli_auditor,iforest_flag,anomaly_score,rule_flag,is_anomaly
Company_C,Field_C3,3P,168.07,163.93,158.62,5.29,0.033476232505358736,-0.024632593562206144,0.21739130434782866,30.98865784499055,-0.7863894139886557,29.984877126654066,False,0.4072121853685189,False,False
Company_C,Field_C4,1P,157.49,154.65,145.81,6.99,0.06062684315204721,-0.018032890977204924,0.5937052932761082,22.124463519313306,-0.6709585121602298,20.859799713876967,False,0.40879785973302546,False,False
Company_C,Field_C4,2P,265.33,260.55,249.78,6.99,0.04311794379053571,-0.018015301699769996,0.3161659513590883,37.27467811158798,-1.2246065808297544,35.73390557939914,False,0.4088616096209311,False,False
Company_C,Field_C4,3P,369.33,362.69,365.94,6.99,-0.008881237361316062,-0.017978501611025335,0.05007153075822802,51.88698140200286,0.5150214592274698,52.3519313304721,True,0.5049178481260262,False,True
Company_C,Field_C5,1P,315.93,312.56,300.0,23.96,0.04186666666666668,-0.010666919887316825,0.8593489148580966,13.045075125208681,0.33514190317195297,12.520868113522537,False,0.3786342499615277,False,False
Company_C,Field_C5,2P,445.11,440.36,438.25,23.96,0.0048146035367940985,-0.01067151939969895,0.8017529215358932,18.378964941569283,0.7136894824707841,18.290901502504173,False,0.3851837070968605,False,False
Company_C,Field_C5,3P,586.94,580.68,293.24,23.96,0.9802209794025369,-0.010665485398848441,0.7387312186978253,24.23539232053422,-11.257929883138567,12.23873121869783,True,0.6686510027650011,True,True
Company_C,Field_C6,1P,136.26,132.89,126.8,9.4,0.04802839116719235,-0.024732129751944845,0.6414893617021272,14.137234042553189,-0.006382978723403552,13.489361702127658,False,0.3987458448696821,False,False
Company_C,Field_C6,2P,223.83,218.3,213.27,9.4,0.023585126834529006,-0.024706250279229777,0.41170212765957437,23.22340425531915,-0.12340425531914914,22.688297872340424,False,0.39267246277931667,False,False
Company_C,Field_C6,3P,307.29,299.69,290.9,9.4,0.030216569267789692,-0.024732337531322274,0.19148936170212527,31.88191489361702,-0.7436170212766002,30.946808510638295,False,0.4130672761306957,False,False
